"TWEET_ID","ENT","I","E","IOB_TAG","TYPE"
"1000284250342555649","101","65","68","I","Work"
"1000284250342555649","'The","69","73","I","Work"
"1000286629104377856","Leos","12","16","B","Contributor"
"1000286629104377856","Janáček","17","24","I","Contributor"
"1000286629104377856","Brno","26","30","B","Contributor"
"1000286629104377856","Philharmonic","31","43","I","Contributor"
"1000286629104377856","Orchestra","44","53","I","Contributor"
"1000286629104377856","Sinfonietta","56","67","B","Work"
"1000287488374689797","Sergei","12","18","B","Contributor"
"1000287488374689797","Rachmaninov","19","30","I","Contributor"
"1000287488374689797","Boris","32","37","B","Contributor"
"1000287488374689797","Giltburg","38","46","I","Contributor"
"1000287488374689797","Concerto","49","57","B","Work"
"1000287488374689797","no.","58","61","I","Work"
"1000287488374689797","3","62","63","I","Work"
"1000287488374689797","in","64","66","I","Work"
"1000287488374689797","D","67","68","I","Work"
"1000287488374689797","m","69","70","I","Work"
"1000290545217036288","Carl","12","16","B","Contributor"
"1000290545217036288","Philipp","17","24","I","Contributor"
"1000290545217036288","Emanuel","25","32","I","Contributor"
"1000290545217036288","Bach","33","37","I","Contributor"
"1000290545217036288","Concerto","40","48","B","Work"
"1000290545217036288","no.","49","52","I","Work"
"1000290545217036288","1","53","54","I","Work"
"1000290545217036288","in","55","57","I","Work"
"1000290545217036288","A","58","59","I","Work"
"1000290545217036288","m","60","61","I","Work"
"1000292474965909505","Francesco","12","21","B","Contributor"
"1000292474965909505","Canova","22","28","I","Contributor"
"1000292474965909505","da","29","31","I","Contributor"
"1000292474965909505","Milano","32","38","I","Contributor"
"1000292474965909505","Nigel","40","45","B","Contributor"
"1000292474965909505","North","46","51","I","Contributor"
"1000292474965909505","Ricercar","54","62","B","Work"
"1000292474965909505","(88)","63","67","I","Work"
"1000306125491834882","Josef","12","17","B","Contributor"
"1000306125491834882","Suk","18","21","I","Contributor"
"1000306125491834882","'The","35","39","B","Work"
"1000306125491834882","Faithful","40","48","I","Work"
"1000306125491834882","love","49","53","I","Work"
"1000306125491834882","of","54","56","I","Work"
"1000309128944865281","Maurice","12","19","B","Contributor"
"1000309128944865281","Ravel","20","25","I","Contributor"
"1000309128944865281","Czech","27","32","B","Contributor"
"1000309128944865281","Philharmonic","33","45","I","Contributor"
"1000309128944865281","Pavane","48","54","B","Work"
"1000309128944865281","pour","55","59","I","Work"
"1000309128944865281","une","60","63","I","Work"
"1000309128944865281","infan","64","69","I","Work"
"1000309549386096647","Béla","12","16","B","Contributor"
"1000309549386096647","Bartók","17","23","I","Contributor"
"1000309549386096647","Prague","25","31","B","Contributor"
"1000309549386096647","Symphony","32","40","I","Contributor"
"1000309549386096647","Orchestra","41","50","I","Contributor"
"1000309549386096647","Concerto","53","61","B","Work"
"1000309549386096647","Sz.116","62","68","I","Work"
"1000309549386096647","for","69","72","I","Work"
"1000309549386096647","o","73","74","I","Work"
"1000310890690940928","Leos","12","16","B","Contributor"
"1000310890690940928","Janáček","17","24","I","Contributor"
"1000310890690940928","Taras","27","32","B","Work"
"1000310890690940928","Bulba","33","38","I","Work"
"1000313362704715776","Traditional","12","23","B","Contributor"
"1000313362704715776","Romanian","24","32","I","Contributor"
"1000313362704715776","Martin","34","40","B","Contributor"
"1000313362704715776","Hybler","41","47","I","Contributor"
"1000313362704715776","Seven","50","55","B","Work"
"1000313362704715776","Czardases","56","65","I","Work"
"1000327796982415360","Claude","12","18","B","Contributor"
"1000327796982415360","Debussy","19","26","I","Contributor"
"1000327796982415360","La","29","31","B","Work"
"1000327796982415360","Mer","32","35","I","Work"
"1000327796982415360","(revised","36","44","I","Work"
"1000327796982415360","1909","45","49","I","Work"
"1000333971002191872","Claude","12","18","B","Contributor"
"1000333971002191872","Debussy","19","26","I","Contributor"
"1000333971002191872","La","29","31","B","Work"
"1000333971002191872","Mer","32","35","I","Work"
"1000333971002191872","(original","36","45","I","Work"
"1000333971002191872","1905","46","50","I","Work"
"1000347315998248960","ELizabeth","12","21","B","Contributor"
"1000347315998248960","Purnell","22","29","I","Contributor"
"1000347315998248960","Fanfare","32","39","B","Work"
"1000347315998248960","for","40","43","I","Work"
"1000347315998248960","The","44","47","I","Work"
"1000347315998248960","'Matthew'","48","57","I","Work"
"1000348060558548993","Darius","12","18","B","Contributor"
"1000348060558548993","Milhaud","19","26","I","Contributor"
"1000348060558548993","Christian","28","37","B","Contributor"
"1000348060558548993","Ivaldi","38","44","I","Contributor"
"1000348060558548993","Noël","46","50","B","Contributor"
"1000348060558548993","Lee","51","54","I","Contributor"
"1000348060558548993","Scaramouche","57","68","B","Work"
"1000350444437176320","Emmanuel","12","20","B","Contributor"
"1000350444437176320","Chabrier","21","29","I","Contributor"
"1000350444437176320","Ulster","31","37","B","Contributor"
"1000350444437176320","Orchestra","38","47","I","Contributor"
"1000350444437176320","Espana","50","56","B","Work"
"1000352269194448897","Aaron","12","17","B","Contributor"
"1000352269194448897","Copland","18","25","I","Contributor"
"1000352269194448897","André","27","32","B","Contributor"
"1000352269194448897","Previn","33","39","I","Contributor"
"1000352269194448897","When","42","46","B","Work"
"1000352269194448897","they","47","51","I","Work"
"1000352269194448897","come","52","56","I","Work"
"1000352269194448897","back","57","61","I","Work"
"1000353029793689600","Johann","12","18","B","Contributor"
"1000353029793689600","Sebastian","19","28","I","Contributor"
"1000353029793689600","Bach","29","33","I","Contributor"
"1000353029793689600","Christ","36","42","B","Work"
"1000353029793689600","lag","43","46","I","Work"
"1000353029793689600","in","47","49","I","Work"
"1000353029793689600","Todes","50","55","I","Work"
"1000353029793689600","B","56","57","I","Work"
"1000354865342754816","James","12","17","B","Contributor"
"1000354865342754816","MacMillan","18","27","I","Contributor"
"1000354865342754816","Dmitri","29","35","B","Contributor"
"1000354865342754816","Ensemble","36","44","I","Contributor"
"1000354865342754816","Father,","47","54","B","Work"
"1000354865342754816","forgive","55","62","I","Work"
"1000354865342754816","them.","63","68","I","Work"
"1000356680553717761","Sofia","12","17","B","Contributor"
"1000356680553717761","Gubaidulina","18","29","I","Contributor"
"1000356680553717761","Louise","31","37","B","Contributor"
"1000356680553717761","Bessette","38","46","I","Contributor"
"1000356680553717761","Piano","49","54","B","Work"
"1000356680553717761","Quintet","55","62","I","Work"
"1000356680553717761","4th","63","66","I","Work"
"1000356680553717761","Mov","67","70","I","Work"
"1000358672026030080","Herbert","12","19","B","Contributor"
"1000358672026030080","Howells","20","27","I","Contributor"
"1000358672026030080","Owain","29","34","B","Contributor"
"1000358672026030080","Park","35","39","I","Contributor"
"1000358672026030080","Te","42","44","B","Work"
"1000358672026030080","Deum","45","49","I","Work"
"1000361297345642497","Joby","12","16","B","Contributor"
"1000361297345642497","Talbot","17","23","I","Contributor"
"1000361297345642497","Royal","25","30","B","Contributor"
"1000361297345642497","Philharmonic","31","43","I","Contributor"
"1000361297345642497","Orchestra","44","53","I","Contributor"
"1000361297345642497","Alice's","56","63","B","Work"
"1000361297345642497","Adventures","64","74","I","Work"
"1000361297345642497","in","75","77","I","Work"
"1000363780566634499","Eriks","12","17","B","Contributor"
"1000363780566634499","Esenvalds","18","27","I","Contributor"
"1000363780566634499","Carolyn","29","36","B","Contributor"
"1000363780566634499","Sampson","37","44","I","Contributor"
"1000363780566634499","Passion","47","54","B","Work"
"1000363780566634499","and","55","58","I","Work"
"1000363780566634499","Resurrect","59","68","I","Work"
"1000364984562483201","Franz","12","17","B","Contributor"
"1000364984562483201","von","18","21","I","Contributor"
"1000364984562483201","Suppé","22","27","I","Contributor"
"1000364984562483201","Vienna","29","35","B","Contributor"
"1000364984562483201","Philharmonic","36","48","I","Contributor"
"1000364984562483201","Light","51","56","B","Work"
"1000364984562483201","Cavalry","57","64","I","Work"
"1000364984562483201","Overture","65","73","I","Work"
"1000367288971878400","Owain","12","17","B","Contributor"
"1000367288971878400","Park","18","22","I","Contributor"
"1000367288971878400","ORA","24","27","B","Contributor"
"1000367288971878400","Suzi","29","33","B","Contributor"
"1000367288971878400","Digby","34","39","I","Contributor"
"1000367288971878400","Upheld","42","48","B","Work"
"1000367288971878400","by","49","51","I","Work"
"1000367288971878400","Stillness","52","61","I","Work"
"1000369489492488192","Olivier","12","19","B","Contributor"
"1000369489492488192","Messiaen","20","28","I","Contributor"
"1000369489492488192","Colin","30","35","B","Contributor"
"1000369489492488192","Walsh","36","41","I","Contributor"
"1000369489492488192","La","44","46","B","Work"
"1000369489492488192","Nativite","47","55","I","Work"
"1000369489492488192","de","56","58","I","Work"
"1000369489492488192","Seigneur","59","67","I","Work"
"1000369489492488192","IX","68","70","I","Work"
"1000369489492488192","Dieu","71","75","I","Work"
"1000369489492488192","parmi","76","81","I","Work"
"1000369489492488192","nous","82","86","I","Work"
"1000371714252042241","Domenico","12","20","B","Contributor"
"1000371714252042241","Scarlatti","21","30","I","Contributor"
"1000371714252042241","Vladimir","32","40","B","Contributor"
"1000371714252042241","Horowitz","41","49","I","Contributor"
"1000371714252042241","Sonata","52","58","B","Work"
"1000371714252042241","in","59","61","I","Work"
"1000371714252042241","A","62","63","I","Work"
"1000371714252042241","major","64","69","I","Work"
"1000371714252042241","K322","70","74","I","Work"
"1000373089845284869","Benjamin","12","20","B","Contributor"
"1000373089845284869","Britten","21","28","I","Contributor"
"1000373089845284869","Bryan","30","35","B","Contributor"
"1000373089845284869","Drake","36","41","I","Contributor"
"1000373089845284869","Curlew","44","50","B","Work"
"1000373089845284869","River","51","56","I","Work"
"1000375243884593152","Charles‐François","12","28","B","Contributor"
"1000375243884593152","Gounod","29","35","I","Contributor"
"1000375243884593152","Katherine","37","46","B","Contributor"
"1000375243884593152","Bryan","47","52","I","Contributor"
"1000375243884593152","Je","55","57","B","Work"
"1000375243884593152","veux","58","62","I","Work"
"1000375243884593152","vivre","63","68","I","Work"
"1000375243884593152","(Romeo","69","75","I","Work"
"1000376624737636352","William","12","19","B","Contributor"
"1000376624737636352","Walton","20","26","I","Contributor"
"1000376624737636352","London","28","34","B","Contributor"
"1000376624737636352","Philharmonic","35","47","I","Contributor"
"1000376624737636352","Orchestra","48","57","I","Contributor"
"1000376624737636352","AS","60","62","B","Work"
"1000376624737636352","YOU","63","66","I","Work"
"1000376624737636352","LIKE","67","71","I","Work"
"1000376624737636352","IT","72","74","I","Work"
"1000376624737636352","(1936)","75","81","I","Work"
"1000377392865726464","Shaun","12","17","B","Contributor"
"1000377392865726464","Davey","18","23","I","Contributor"
"1000377392865726464","National","25","33","B","Contributor"
"1000377392865726464","Film","34","38","I","Contributor"
"1000377392865726464","Orchestra","39","48","I","Contributor"
"1000377392865726464","TWELFTH","51","58","B","Work"
"1000377392865726464","NIGHT","59","64","I","Work"
"1000377392865726464","(1996):","65","72","I","Work"
"1000378508445659137","Patrick","12","19","B","Contributor"
"1000378508445659137","Doyle","20","25","I","Contributor"
"1000378508445659137","Carmine","27","34","B","Contributor"
"1000378508445659137","Lauri","35","40","I","Contributor"
"1000378508445659137","AS","43","45","B","Work"
